Year,Microorganism,Country,Continent,Beta.lactamase,Group,NG_MAST,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,%ESBL,%R,Fully susceptible,N,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2012,KLEBSIELLA PNEUMONIAE,Greece,Europe,,,,,,,,,,,69.7,,1428.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2012,KLEBSIELLA PNEUMONIAE,Poland,Europe,,,,,,,,,,,60.2,,359.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2012,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-3.0,4.0,-3.988504361,0.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-1.0,-2.0,4.0,-3.0,1.0,3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-1.0,-3.0,4.0,-3.988504361,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-2.0,-3.0,3.0,-4.965784285,0.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,830.0,3556,-4.965784285,-7.965784285,-8.965784285,-8.965784285,-3.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,973.0,8851,-3.988504361,-3.988504361,4.0,-3.988504361,1.0,6.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,-3.988504361,-3.988504361,3.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,543.0,3378,-1.0,-3.0,4.0,-3.988504361,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-3.0,-3.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,-3.988504361,-3.988504361,3.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,-3.988504361,-2.0,3.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,-3.988504361,-3.988504361,3.0,-3.988504361,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-3.988504361,-3.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-3.988504361,-3.988504361,3.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,-3.988504361,-3.988504361,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,970.0,8694,-2.0,-7.965784285,-7.965784285,-8.965784285,-3.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,835.0,3656,-4.965784285,-7.965784285,-8.965784285,-7.965784285,-2.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,836.0,3657,-7.965784285,-7.965784285,-7.965784285,-8.965784285,-3.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,908.0,6331,-3.0,-8.965784285,-7.965784285,-9.965784285,-4.965784285,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,999.0,9509,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,1.0,-2.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,France,Europe,,127.0,1407,-1.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,273.0,3935,3.0,-4.965784285,,-4.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,969.0,8690,10.0,-5.965784285,,-4.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,3.0,-3.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,3.0,-3.988504361,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,939.0,7986,3.0,-3.988504361,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,952.0,8203,4.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,897.0,5650,-2.0,-4.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,4.0,-3.0,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,923.0,7199,4.0,-3.988504361,,-4.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,3.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,4.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,3.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,3.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,214.0,3158,3.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-4.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Canada,America,,578.0,6360,3.0,-3.988504361,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,Estonia,Europe,R,173.0,211,-3.0,-5.965784285,2.584962501,-5.965784285,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Estonia,Europe,S,16.0,1241,-2.0,-5.965784285,-7.380821784,-8.965784285,-4.411195433,-2.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Estonia,Europe,R,400.0,7487,-3.411195433,-5.965784285,-8.380821784,-7.965784285,5.0,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Estonia,Europe,S,323.0,5185,-3.0,-5.965784285,-8.380821784,-8.965784285,-6.380821784,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Estonia,Europe,S,1.0,-,-4.965784285,-5.965784285,-8.380821784,-8.965784285,-3.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,124.0,1340,-2.395928676,-5.965784285,5.0,-5.965784285,1.0,-5.965784285,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,422.0,8387,-3.0,-4.965784285,3.0,-6.965784285,-1.395928676,-6.965784285,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,424.0,8392,-2.395928676,-5.965784285,-7.380821784,-6.965784285,-1.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,127.0,1407,-4.965784285,-4.965784285,2.584962501,-6.380821784,-2.395928676,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,295.0,4275,-1.395928676,-3.411195433,5.0,-3.965784285,0.584962501,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,422.0,8387,-2.0,-3.411195433,3.0,-4.965784285,-1.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,127.0,1407,-0.415037499,-3.411195433,5.0,-3.965784285,1.0,0.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,383.0,6974,-3.965784285,-5.965784285,-8.380821784,-8.965784285,-2.64385619,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,422.0,8387,-1.0,-3.411195433,5.0,-3.965784285,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Slovenia,Europe,S,171.0,21,-0.415037499,-5.442222329,-5.442222329,-4.411195433,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Slovenia,Europe,S,120.0,1313,2.0,-5.965784285,-7.965784285,-8.380821784,-2.395928676,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Slovenia,Europe,S,127.0,1407,-1.0,-2.395928676,5.0,-3.411195433,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Slovenia,Europe,R,432.0,8662,-3.411195433,-5.965784285,5.0,-6.965784285,3.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Slovenia,Europe,S,207.0,2997,3.584962501,-5.965784285,5.0,-6.380821784,-1.395928676,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Spain,Europe,S,127.0,1407,-0.415037499,2.0,5.0,1.0,-0.415037499,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Poland,Europe,S,127.0,1407,2.584962501,-4.411195433,5.0,-4.965784285,-0.415037499,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Ivory_Coast,Africa,R,450.0,9902,-3.411195433,-6.965784285,-3.0,-8.380821784,5.0,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,Ivory_Coast,Africa,R,428.0,8525,-4.411195433,-6.965784285,-3.0,-7.965784285,5.0,3.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,609.0,8238,-4.058893689,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,642.0,9604,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,4.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,190.0,25,-4.058893689,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,425.0,8418,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,561.0,508,-2.0,-6.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,527.0,14646,3.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,598.0,7627,1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,318.0,5004,-1.0,-6.058893689,-1.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,R,232.0,3307,-3.0,-6.058893689,2.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,186.0,2400,-2.0,-6.058893689,4.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-5.058893689,-6.058893689,-1.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,186.0,2400,-2.0,-6.058893689,3.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,273.0,3935,0.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-4.058893689,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,524.0,13406,-1.0,-6.058893689,-1.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,530.0,161,-2.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,570.0,5618,-4.058893689,-6.058893689,-5.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,608.0,8223,-2.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-3.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-3.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-3.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,553.0,465,0.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,326.0,5268,1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,561.0,508,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,4.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-3.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,232.0,3307,-2.0,-6.058893689,4.0,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,615.0,8420,-1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,389.0,730,1.0,-6.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,613.0,8300,-1.0,-5.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,-1.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,3.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,426.0,8425,-2.0,-5.058893689,2.0,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,401.0,756,-1.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-3.0,-5.058893689,2.0,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,4.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,425.0,8418,-1.0,-5.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,610.0,8241,1.0,-5.058893689,-5.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,580.0,649,4.0,-3.988504361,-5.965784285,-4.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,602.0,7977,-1.0,-5.058893689,-6.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,455.0,1034,1.0,-5.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,455.0,1034,1.0,-5.058893689,-6.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,-1.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,410.0,7960,-1.0,-5.058893689,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2012,NEISSERIA GONORRHOEAE,USA,America,S,206.0,2992,-1.0,-5.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
