Year,Microorganism,Continent,Country,%ESBL,%R,Azithromycin,Beta.lactamase,Cefixime,Ceftriaxone,Ciprofloxacin,Fully susceptible,Group,N,NG_MAST,Non-susceptible,Number of laboratories,Penicillin,Tetracycline,azm_mic,cfx_mic,cip_mic,cro_mic,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,pen_mic,tet_mic,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
1998,NEISSERIA GONORRHOEAE,Europe,Romania,,,0.064,R,0.016,0.008,0.008,,314.0,,495,,,4,1,0.064,0.016,0.008,0.008,-3.965784285,-5.965784285,-6.965784285,-6.965784285,2.0,0.0,4.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Russia,,,0.064,S,0.016,0.004,0.002,,412.0,,807,,,0.75,0.5,0.064,0.016,0.002,0.004,-3.965784285,-5.965784285,-8.965784285,-7.965784285,-0.415037499,-1.0,0.75,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Russia,,,0.125,S,0.016,0.002,0.003,,1.0,,-,,,0.125,0.75,0.125,0.016,0.003,0.002,-3.0,-5.965784285,-8.380821784,-8.965784285,-3.0,-0.415037499,0.125,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Russia,,,0.032,S,0.016,0.002,0.002,,447.0,,950,,,0.016,0.125,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-5.965784285,-3.0,0.016,0.125,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.125,S,0.016,0.003,0.003,,196.0,,272,,,0.19,0.5,0.125,0.016,0.003,0.003,-3.0,-5.965784285,-8.380821784,-8.380821784,-2.395928676,-1.0,0.19,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.38,S,0.023,0.016,0.008,,317.0,,5,,,1.5,1.5,0.38,0.023,0.008,0.016,-1.395928676,-5.442222329,-6.965784285,-5.965784285,0.584962501,0.584962501,1.5,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,America,Cuba,,,0.047,S,0.016,0.002,0.002,,1.0,,-,,,0.25,12,0.047,0.016,0.002,0.002,-4.411195433,-5.965784285,-8.965784285,-8.965784285,-2.0,3.584962501,0.25,12.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.047,S,0.016,0.002,0.002,,411.0,,8,,,0.016,0.125,0.047,0.016,0.002,0.002,-4.411195433,-5.965784285,-8.965784285,-8.965784285,-5.965784285,-3.0,0.016,0.125,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.5,S,0.016,0.016,0.008,,317.0,,5,,,1.5,2,0.5,0.016,0.008,0.016,-1.0,-5.965784285,-6.965784285,-5.965784285,0.584962501,1.0,1.5,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,The Netherlands,,,0.023,R,0.016,0.002,0.002,,1.0,,-,,,8,16,0.023,0.016,0.002,0.002,-5.442222329,-5.965784285,-8.965784285,-8.965784285,3.0,4.0,8.0,16.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Turkey,,,0.047,S,0.016,0.002,0.002,,202.0,,2886,,,0.38,0.5,0.047,0.016,0.002,0.002,-4.411195433,-5.965784285,-8.965784285,-8.965784285,-1.395928676,-1.0,0.38,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,UK,,,0.38,S,0.023,0.023,0.006,,4.0,,10503,,,1.5,1.5,0.38,0.023,0.006,0.023,-1.395928676,-5.442222329,-7.380821784,-5.442222329,0.584962501,0.584962501,1.5,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,UK,,,0.19,R,0.016,0.006,0.25,,6.0,,1083,,,24,2,0.19,0.016,0.25,0.006,-2.395928676,-5.965784285,-2.0,-7.380821784,4.584962501,1.0,24.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,UK,,,0.047,S,0.016,0.002,0.002,,411.0,,8,,,0.016,0.125,0.047,0.016,0.002,0.002,-4.411195433,-5.965784285,-8.965784285,-8.965784285,-5.965784285,-3.0,0.016,0.125,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Europe,UK,,,0.094,S,0.016,0.002,0.002,,427.0,,85,,,0.25,0.5,0.094,0.016,0.002,0.002,-3.411195433,-5.965784285,-8.965784285,-8.965784285,-2.0,-1.0,0.25,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,America,Jamaica,,,0.016,S,0.016,0.003,0.002,,331.0,,545,,,0.064,12,0.016,0.016,0.002,0.003,-5.965784285,-5.965784285,-8.965784285,-8.380821784,-3.965784285,3.584962501,0.064,12.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,America,Jamaica,,,0.125,S,0.016,0.002,0.003,,123.0,,1324,,,0.125,0.5,0.125,0.016,0.003,0.002,-3.0,-5.965784285,-8.380821784,-8.965784285,-3.0,-1.0,0.125,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Japan,,,0.5,S,0.016,0.016,0.38,,288.0,,4123,,,0.75,2,0.5,0.016,0.38,0.016,-1.0,-5.965784285,-1.395928676,-5.965784285,-0.415037499,1.0,0.75,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Japan,,,0.38,S,0.094,0.094,0.5,,279.0,,4068,,,3,2,0.38,0.094,0.5,0.094,-1.395928676,-3.411195433,-1.0,-3.411195433,1.584962501,1.0,3.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,China,,,0.25,S,0.016,0.006,0.38,,7.0,,1085,,,0.38,2,0.25,0.016,0.38,0.006,-2.0,-5.965784285,-1.395928676,-7.380821784,-1.395928676,1.0,0.38,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,China,,,0.19,S,0.023,0.016,32,,1.0,,-,,,0.75,1.5,0.19,0.023,32.0,0.016,-2.395928676,-5.442222329,5.0,-5.965784285,-0.415037499,0.584962501,0.75,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,China,,,0.094,S,0.016,0.016,16,,1.0,,-,,,1.5,2,0.094,0.016,16.0,0.016,-3.411195433,-5.965784285,4.0,-5.965784285,0.584962501,1.0,1.5,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,China,,,0.19,S,0.023,0.016,0.25,,1.0,,-,,,1,2,0.19,0.023,0.25,0.016,-2.395928676,-5.442222329,-2.0,-5.965784285,0.0,1.0,1.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,HongKong,,,0.094,S,0.016,0.023,6,,1.0,,-,,,1.5,1,0.094,0.016,6.0,0.023,-3.411195433,-5.965784285,2.584962501,-5.442222329,0.584962501,0.0,1.5,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Indonesia,,,0.094,R,0.016,0.003,0.002,,1.0,,-,,,32,24,0.094,0.016,0.002,0.003,-3.411195433,-5.965784285,-8.965784285,-8.380821784,5.0,4.584962501,32.0,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Indonesia,,,0.032,S,0.016,0.002,0.002,,148.0,,1691,,,0.125,16,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.0,4.0,0.125,16.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Indonesia,,,0.023,R,0.016,0.002,0.002,,1.0,,-,,,4,16,0.023,0.016,0.002,0.002,-5.442222329,-5.965784285,-8.965784285,-8.965784285,2.0,4.0,4.0,16.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Malaysia,,,0.25,R,0.016,0.008,6,,134.0,,147,,,128,1.5,0.25,0.016,6.0,0.008,-2.0,-5.965784285,2.584962501,-6.965784285,7.0,0.584962501,128.0,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Malaysia,,,0.016,S,0.016,0.002,4,,433.0,,8804,,,0.125,0.5,0.016,0.016,4.0,0.002,-5.965784285,-5.965784285,2.0,-8.965784285,-3.0,-1.0,0.125,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.032,R,0.016,0.002,0.003,,1.0,,-,,,3,0.38,0.032,0.016,0.003,0.002,-4.965784285,-5.965784285,-8.380821784,-8.965784285,1.584962501,-1.395928676,3.0,0.38,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.25,S,0.016,0.004,0.38,,7.0,,1085,,,0.38,1.5,0.25,0.016,0.38,0.004,-2.0,-5.965784285,-1.395928676,-7.965784285,-1.395928676,0.584962501,0.38,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.19,R,0.016,0.006,0.38,,6.0,,1083,,,16,2,0.19,0.016,0.38,0.006,-2.395928676,-5.965784285,-1.395928676,-7.380821784,4.0,1.0,16.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.19,S,0.016,0.003,0.75,,340.0,,568,,,0.25,0.75,0.19,0.016,0.75,0.003,-2.395928676,-5.965784285,-0.415037499,-8.380821784,-2.0,-0.415037499,0.25,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.19,S,0.016,0.003,0.75,,340.0,,568,,,0.25,1,0.19,0.016,0.75,0.003,-2.395928676,-5.965784285,-0.415037499,-8.380821784,-2.0,0.0,0.25,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.125,R,0.016,0.004,0.25,,6.0,,1083,,,24,1.5,0.125,0.016,0.25,0.004,-3.0,-5.965784285,-2.0,-7.965784285,4.584962501,0.584962501,24.0,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.032,R,0.016,0.002,0.002,,1.0,,-,,,4,12,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,2.0,3.584962501,4.0,12.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.032,R,0.016,0.003,1.5,,1.0,,-,,,12,0.38,0.032,0.016,1.5,0.003,-4.965784285,-5.965784285,0.584962501,-8.380821784,3.584962501,-1.395928676,12.0,0.38,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Philippines,,,0.023,R,0.016,0.002,0.002,,1.0,,-,,,4,0.5,0.023,0.016,0.002,0.002,-5.442222329,-5.965784285,-8.965784285,-8.965784285,2.0,-1.0,4.0,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.125,S,0.016,0.008,0.012,,1.0,,-,,,0.38,2,0.125,0.016,0.012,0.008,-3.0,-5.965784285,-6.380821784,-6.965784285,-1.395928676,1.0,0.38,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.064,S,0.016,0.006,0.25,,237.0,,3427,,,0.38,32,0.064,0.016,0.25,0.006,-3.965784285,-5.965784285,-2.0,-7.380821784,-1.395928676,5.0,0.38,32.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.125,R,0.016,0.006,0.125,,8.0,,10855,,,24,32,0.125,0.016,0.125,0.006,-3.0,-5.965784285,-3.0,-7.380821784,4.584962501,5.0,24.0,32.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.094,S,0.016,0.004,0.064,,1.0,,-,,,0.5,24,0.094,0.016,0.064,0.004,-3.411195433,-5.965784285,-3.965784285,-7.965784285,-1.0,4.584962501,0.5,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.125,S,0.016,0.008,0.008,,1.0,,-,,,1,256,0.125,0.016,0.008,0.008,-3.0,-5.965784285,-6.965784285,-6.965784285,0.0,8.0,1.0,256.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.047,R,0.016,0.004,0.002,,1.0,,-,,,16,0.5,0.047,0.016,0.002,0.004,-4.411195433,-5.965784285,-8.965784285,-7.965784285,4.0,-1.0,16.0,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.19,R,0.016,0.006,0.125,,208.0,,3032,,,96,2,0.19,0.016,0.125,0.006,-2.395928676,-5.965784285,-3.0,-7.380821784,6.584962501,1.0,96.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.023,S,0.016,0.002,0.047,,1.0,,-,,,0.094,0.38,0.023,0.016,0.047,0.002,-5.442222329,-5.965784285,-4.411195433,-8.965784285,-3.411195433,-1.395928676,0.094,0.38,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.064,S,0.016,0.023,0.25,,209.0,,3033,,,1.5,1,0.064,0.016,0.25,0.023,-3.965784285,-5.965784285,-2.0,-5.442222329,0.584962501,0.0,1.5,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,CaboVerde,,,0.016,R,0.016,0.002,0.002,,402.0,,758,,,12,16,0.016,0.016,0.002,0.002,-5.965784285,-5.965784285,-8.965784285,-8.965784285,3.584962501,4.0,12.0,16.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,CaboVerde,,,0.016,R,0.016,0.002,0.002,,1.0,,-,,,8,24,0.016,0.016,0.002,0.002,-5.965784285,-5.965784285,-8.965784285,-8.965784285,3.0,4.584962501,8.0,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Gambia,,,0.032,R,0.016,0.004,0.002,,225.0,,3187,,,4,24,0.032,0.016,0.002,0.004,-4.965784285,-5.965784285,-8.965784285,-7.965784285,2.0,4.584962501,4.0,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Gambia,,,0.047,R,0.016,0.006,0.002,,225.0,,3187,,,3,8,0.047,0.016,0.002,0.006,-4.411195433,-5.965784285,-8.965784285,-7.380821784,1.584962501,3.0,3.0,8.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Gambia,,,0.023,S,0.016,0.002,0.003,,226.0,,3188,,,0.094,0.75,0.023,0.016,0.003,0.002,-5.442222329,-5.965784285,-8.380821784,-8.965784285,-3.411195433,-0.415037499,0.094,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Marocko,,,0.125,S,0.016,0.004,0.008,,17.0,,1247,,,0.5,1.5,0.125,0.016,0.008,0.004,-3.0,-5.965784285,-6.965784285,-7.965784285,-1.0,0.584962501,0.5,1.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Marocko,,,0.25,S,0.016,0.016,0.016,,1.0,,-,,,2,2,0.25,0.016,0.016,0.016,-2.0,-5.965784285,-5.965784285,-5.965784285,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Africa,Tanzania,,,0.032,S,0.016,0.003,0.003,,1.0,,-,,,0.094,24,0.032,0.016,0.003,0.003,-4.965784285,-5.965784285,-8.380821784,-8.380821784,-3.411195433,4.584962501,0.094,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Asia,Saudi_Arabia,,,0.064,S,0.016,0.023,0.008,,1.0,,-,,,1.5,2,0.064,0.016,0.008,0.023,-3.965784285,-5.965784285,-6.965784285,-5.442222329,0.584962501,1.0,1.5,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.008,0.016,,,317.0,,5,,,,,2.0,0.008,,0.016,1.0,-6.965784285,,-5.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.008,0.008,,,317.0,,5,,,,,2.0,0.008,,0.008,1.0,-6.965784285,,-6.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.008,0.016,,,317.0,,5,,,,,2.0,0.008,,0.016,1.0,-6.965784285,,-5.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.016,0.008,,,317.0,,5,,,,,2.0,0.016,,0.008,1.0,-5.965784285,,-6.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.008,0.008,,,681.0,,10575,,,,,2.0,0.008,,0.008,1.0,-6.965784285,,-6.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.008,0.008,,,317.0,,5,,,,,2.0,0.008,,0.008,1.0,-6.965784285,,-6.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,1,,0.008,0.016,,,684.0,,10578,,,,,1.0,0.008,,0.016,0.0,-6.965784285,,-5.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,America,Canada,,,2,,0.016,0.032,,,191.0,,251,,,,,2.0,0.016,,0.032,1.0,-5.965784285,,-4.965784285,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.064,S,0.016,0.003,0.003,,380.0,,685,,,0.19,0.25,0.064,0.016,0.003,0.003,-3.965784285,-5.965784285,-8.380821784,-8.380821784,-2.395928676,-2.0,0.19,0.25,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,France,,,2,S,0.016,0.002,0.002,,380.0,,685,,,0.25,0.5,2.0,0.016,0.002,0.002,1.0,-5.965784285,-8.965784285,-8.965784285,-2.0,-1.0,0.25,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,Lithuania,,,0.125,S,0.016,0.003,0.002,,1.0,,-,,,0.5,0.75,0.125,0.016,0.002,0.003,-3.0,-5.965784285,-8.965784285,-8.380821784,-1.0,-0.415037499,0.5,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,Poland,,,0.016,S,0.016,0.002,0.002,,1.0,,-,,,0.016,0.125,0.016,0.016,0.002,0.002,-5.965784285,-5.965784285,-8.965784285,-8.965784285,-5.965784285,-3.0,0.016,0.125,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.125,R,0.016,0.008,0.006,,1.0,,-,,,3,0.75,0.125,0.016,0.006,0.008,-3.0,-5.965784285,-7.380821784,-6.965784285,1.584962501,-0.415037499,3.0,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,Spain,,,0.094,S,0.016,0.002,0.002,,372.0,,64,,,0.19,1,0.094,0.016,0.002,0.002,-3.411195433,-5.965784285,-8.965784285,-8.965784285,-2.395928676,0.0,0.19,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,The Netherlands,,,0.125,S,0.016,0.003,0.002,,197.0,,277,,,0.5,1,0.125,0.016,0.002,0.003,-3.0,-5.965784285,-8.965784285,-8.380821784,-1.0,0.0,0.5,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Turkey,,,0.094,S,0.016,0.003,0.003,,192.0,,2599,,,0.38,0.38,0.094,0.016,0.003,0.003,-3.411195433,-5.965784285,-8.380821784,-8.380821784,-1.395928676,-1.395928676,0.38,0.38,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Turkey,,,0.032,S,0.016,0.002,0.002,,1.0,,-,,,0.094,16,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.411195433,4.0,0.094,16.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Europe,UK,,,0.094,R,0.016,0.006,0.064,,188.0,,247,,,32,0.75,0.094,0.016,0.064,0.006,-3.411195433,-5.965784285,-3.965784285,-7.380821784,5.0,-0.415037499,32.0,0.75,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.064,S,0.016,0.016,0.25,,209.0,,3033,,,2,1,0.064,0.016,0.25,0.016,-3.965784285,-5.965784285,-2.0,-5.965784285,1.0,0.0,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.016,R,0.016,0.002,2,,1.0,,-,,,8,0.5,0.016,0.016,2.0,0.002,-5.965784285,-5.965784285,1.0,-8.965784285,3.0,-1.0,8.0,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.125,S,0.016,0.004,0.125,,1.0,,-,,,0.75,1,0.125,0.016,0.125,0.004,-3.0,-5.965784285,-3.0,-7.965784285,-0.415037499,0.0,0.75,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Thailand,,,0.032,S,0.016,0.002,0.002,,1.0,,-,,,0.094,12,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.411195433,3.584962501,0.094,12.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Africa,Uganda,,,0.032,S,0.016,0.003,0.002,,1.0,,-,,,0.125,24,0.032,0.016,0.002,0.003,-4.965784285,-5.965784285,-8.965784285,-8.380821784,-3.0,4.584962501,0.125,24.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Africa,Angola,,,0.094,S,0.016,0.002,0.003,,285.0,,41,,,0.25,0.125,0.094,0.016,0.003,0.002,-3.411195433,-5.965784285,-8.380821784,-8.965784285,-2.0,-3.0,0.25,0.125,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Africa,Gambia,,,0.064,S,0.016,0.002,0.002,,183.0,,231,,,0.19,0.25,0.064,0.016,0.002,0.002,-3.965784285,-5.965784285,-8.965784285,-8.965784285,-2.395928676,-2.0,0.19,0.25,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Africa,Guinea,,,0.023,R,0.016,0.002,0.002,,1.0,,-,,,32,32,0.023,0.016,0.002,0.002,-5.442222329,-5.965784285,-8.965784285,-8.965784285,5.0,5.0,32.0,32.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Africa,Marocko,,,0.032,S,0.016,0.002,0.002,,1.0,,-,,,0.125,0.5,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.0,-1.0,0.125,0.5,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Asia,Japan,,,0.38,S,0.125,0.094,0.5,,278.0,,4062,,,2,3,0.38,0.125,0.5,0.094,-1.395928676,-3.0,-1.0,-3.411195433,1.0,1.584962501,2.0,3.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
