Year,Microorganism,Country,%R,N,Fully susceptible,%ESBL,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,CARBAPENEMS,CEFTAZIDIME,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2012,ESCHERICHIA COLI,Germany,8.8,4186,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Poland,12.9,1037,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Czech Republic,11.5,2812,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Spain,13.5,5672,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Latvia,13.0,154,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,United Kingdom,13.1,5663,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Portugal,13.5,2154,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Greece,16.2,1393,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Hungary,17.4,1411,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Romania,25.1,191,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Italy,26.3,2997,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Slovakia,30.7,693,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Cyprus,31.8,176,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,ESCHERICHIA COLI,Bulgaria,38.1,223,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Iceland,5.0,121,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Sweden,5.2,7532,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Norway,5.5,3077,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Netherlands,5.8,4740,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Finland,7.1,3689,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Estonia,7.4,340,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Lithuania,7.6,432,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Belgium,8.0,4051,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Denmark,8.1,2451,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Slovenia,8.7,1224,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Croatia,8.8,1040,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Malta,8.9,248,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,France,9.5,10154,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Austria,9.8,4376,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Ireland,10.6,2480,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Luxembourg,10.6,301,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Germany,10.8,5249,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Poland,10.9,1036,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Czech Republic,13.1,2954,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Spain,13.3,5932,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Latvia,14.0,136,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,United Kingdom,14.7,6586,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Portugal,14.9,2678,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Greece,17.2,1255,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Hungary,18.9,1437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Romania,22.8,298,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Italy,26.2,3990,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Slovakia,29.7,807,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Cyprus,38.9,162,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,ESCHERICHIA COLI,Bulgaria,39.6,187,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,ESCHERICHIA COLI,Iceland,2.9,104,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Sweden,2.7,3665,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Belgium,5.6,1584,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Netherlands,7.2,3408,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Norway,4.3,2246,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Denmark,5.8,3412,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Finland,3.8,2356,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Latvia,11.2,98,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Luxembourg,6.5,354,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Germany,8.7,3021,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Austria,6.5,2915,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Estonia,5.6,269,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,France,7.2,9025,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Croatia,6.7,882,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Czech Republic,8.5,2449,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,United Kingdom,8.3,4929,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Malta,22.4,192,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Slovenia,8.8,952,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Poland,9.1,704,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Lithuania,14.5,331,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Ireland,9.9,2118,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Romania,12.1,33,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Spain,14.2,5696,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Portugal,12.0,1979,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Greece,16.5,1530,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Hungary,21.2,1384,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Italy,15.5,2609,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Cyprus,15.9,138,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Bulgaria,15.8,152,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Iceland,6.2,129,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Sweden,4.5,4274,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Belgium,9.3,3831,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Netherlands,7.8,4431,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Norway,4.1,2470,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Denmark,6.4,3638,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Finland,5.2,3020,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Latvia,11.4,132,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Luxembourg,8.2,354,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Germany,7.6,3645,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Austria,7.4,3144,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Estonia,4.8,314,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,France,7.9,8742,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Croatia,7.6,979,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Czech Republic,8.8,2674,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,United Kingdom,8.2,5661,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Malta,15.5,219,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Slovenia,9.8,1002,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Poland,8.4,1171,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Lithuania,9.7,382,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Ireland,10.2,2158,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Romania,18.0,50,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Spain,14.8,5603,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Portugal,16.1,1962,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Greece,16.8,1434,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Hungary,14.8,1226,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Italy,18.3,1985,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Slovakia,17.8,740,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Cyprus,23.9,138,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Bulgaria,17.3,179,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Iceland,3.6,138,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Sweden,5.0,5538,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Belgium,5.9,3689,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Netherlands,7.2,4708,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Norway,5.8,3023,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Denmark,7.3,3687,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Finland,6.1,2993,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Latvia,11.7,154,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Luxembourg,6.3,334,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Germany,7.1,4190,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Austria,6.5,3713,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Estonia,7.5,306,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,France,8.2,5750,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Croatia,7.1,905,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Czech Republic,8.4,2812,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,United Kingdom,8.6,6390,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Malta,13.9,216,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Slovenia,8.6,1168,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Poland,11.9,1046,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Lithuania,9.5,461,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Ireland,11.1,2378,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Romania,24.3,185,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Spain,15.6,5675,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Portugal,16.3,2155,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Greece,17.9,1372,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Hungary,17.2,1409,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Italy,21.4,3093,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Slovakia,21.2,694,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Cyprus,21.0,176,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Bulgaria,26.5,223,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Iceland,4.1,121,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Sweden,6.0,7101,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Belgium,6.1,4093,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Netherlands,6.2,4743,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Norway,6.4,3079,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Denmark,6.5,3887,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Finland,6.5,3530,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Latvia,6.6,136,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Luxembourg,6.8,308,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Germany,7.0,5253,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Austria,7.3,4369,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Estonia,7.6,341,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,France,7.8,10156,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Croatia,7.9,1028,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Czech Republic,9.1,2957,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,United Kingdom,9.2,7167,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Malta,9.7,248,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Slovenia,9.7,1224,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Poland,11.0,1070,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Lithuania,11.2,430,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Ireland,11.4,2482,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Romania,14.8,298,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Spain,15.4,5930,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Portugal,15.8,2685,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Greece,17.0,1240,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Hungary,17.1,1431,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Italy,18.5,4002,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Slovakia,24.3,808,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Cyprus,24.7,162,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,ESCHERICHIA COLI,Bulgaria,32.1,187,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Sweden,34.7,1727,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Finland,33.8,2165,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Norway,38.2,2268,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Denmark,45.8,3412,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Iceland,46.0,100,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Estonia,37.5,259,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Netherlands,47.6,3404,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Austria,50.6,2928,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Slovenia,48.0,941,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Latvia,50.0,98,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Germany,54.4,3022,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Croatia,53.0,625,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Lithuania,55.9,329,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Luxembourg,63.2,353,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Malta,44.3,192,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Czech Republic,59.3,2481,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,France,54.6,9017,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Greece,52.3,1474,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Belgium,56.9,1957,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Portugal,55.8,1976,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Hungary,65.3,1328,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,United Kingdom,62.3,4429,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Spain,64.5,5696,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Poland,60.2,616,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Italy,64.2,2288,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Romania,82.6,23,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Ireland,66.8,2121,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Bulgaria,71.8,142,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,ESCHERICHIA COLI,Cyprus,62.0,137,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Sweden,34.8,1023,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Finland,37.3,2264,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Norway,39.1,2617,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Denmark,47.9,3638,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Iceland,48.1,129,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Netherlands,48.5,4425,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Austria,50.3,3148,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Slovenia,53.9,1002,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Latvia,54.6,130,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Germany,52.3,3638,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Croatia,55.3,975,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Lithuania,47.8,383,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Luxembourg,52.1,353,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Malta,53.0,219,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Czech Republic,60.7,2683,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,France,55.1,8784,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Greece,54.5,1297,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Belgium,58.7,3507,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Portugal,56.5,1963,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Hungary,64.7,991,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Slovakia,68.4,610,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,United Kingdom,62.8,5074,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Spain,65.6,5592,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Poland,62.0,934,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Italy,67.1,1530,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Romania,70.8,24,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Ireland,69.5,2118,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Bulgaria,60.5,152,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,ESCHERICHIA COLI,Cyprus,77.6,134,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Finland,39.7,2090,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Norway,43.2,2995,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Denmark,45.2,3708,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Iceland,44.3,131,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Estonia,48.1,216,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Netherlands,49.0,4697,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Austria,50.6,3625,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Slovenia,50.4,1168,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Latvia,54.2,153,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,ESCHERICHIA COLI,Germany,49.6,4162,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
